27274417|t|Demographics, Health, and Risk Behaviors of Young Adults Who Drink Energy Drinks and Coffee Beverages
27274417|a|Objective: The present study investigates risk behaviors, sleep habits, and mental health factors associated with caffeinated beverage use in young adults. Materials and Methods: Students from a midsize private university (n = 159) completed a 15- minute anonymous questionnaire, including questions on risk behaviors, sleep habits, alcohol, and caffeine consumption. We compared behaviors between the top ∼15% ("high end") of energy drink users (≥3/ month) and coffee users (≥16/ month) to those with less frequent or no caffeine consumption. Results: Caffeine consumption was frequent among young adults. In the last month, 36% of students had an energy drink, 69% had coffee or espresso, and 86% reported having any caffeine; however, the majority of students were unaware of the caffeine content in these beverages. High-end energy drink consumers reported more risk-taking behaviors (increased drug and alcohol use and less frequent seat belt use), sleep disturbances (later bedtimes, harder time falling asleep, and more all-nighters), and higher frequency of mental illness diagnoses than those who consumed fewer energy drinks. In contrast, the frequency of most risk behaviors, sleep disturbances, and mental illness diagnoses was not significantly different between the high-end and general population of coffee drinkers. Conclusion: Students with delayed sleep patterns, mental illness, and higher frequency of substance use and risk behaviors were more likely to be regular energy drink users but not regular coffee drinkers. It is unclear whether the psychoactive content in energy drinks results in different behavioral effects than just caffeine in coffee, and/or different personality / health populations are drawn to the two types of beverages.
27274417	0	12	Demographics	T090	C0011298
27280525|a|Factor analytic studies examining social cognition in schizophrenia have yielded inconsistent results most likely due to the varying number and quality of measures. With the recent conclusion of Phase 3 of the Social Cognition Psychometric Evaluation (SCOPE) Study, the most psychometrically sound measures of social cognition have been identified. Therefore, the aims of the present study were to: 1) examine the factor structure of social cognition in schizophrenia through the utilization of psychometrically sound measures, 2) examine the stability of the factor structure across two study visits, 3) compare the factor structure of social cognition in schizophrenia to that in healthy controls, and 4) examine the relationship between the factors and relevant outcome measures including social functioning and symptoms. Results supported a one-factor model for the patient and healthy control samples at both visits. This single factor was significantly associated with negative symptoms in the schizophrenia sample and with social functioning in both groups at both study visits.
27280525	0	16	Social cognition	T054	C0871381
27280525	20	33	schizophrenia	T048	C0036341
27280525	35	51	Factor structure	T081	C0870541
27280525	55	62	emotion	T041	C0013987
27280525	63	73	processing	T041	C0025361
27280525	78	92	theory of mind	T078	C0935573
27280525	93	116	Factor analytic studies	T081	C0085801
27280525	127	143	social cognition	T054	C0871381
27280525	147	160	schizophrenia	T048	C0036341
27280525	187	194	results	T169	C1274040
27280525	237	256	quality of measures	T170	C3242457
27280525	288	295	Phase 3	T079	C0439561
27280525	303	319	Social Cognition	T054	C0871381
27280525	320	357	Psychometric Evaluation (SCOPE) Study	T060	C0033920
27280525	368	384	psychometrically	T060	C0033920
27280525	385	399	sound measures	T060	C0430022
27280525	403	419	social cognition	T054	C0871381
27280525	477	482	study	T062	C2603343
27280525	495	502	examine	T033	C0332128
27280525	507	523	factor structure	T081	C0870541
27280525	527	543	social cognition	T054	C0871381
27280525	547	560	schizophrenia	T048	C0036341
27280525	588	604	psychometrically	T060	C0033920
27280525	605	619	sound measures	T060	C0430022
27280525	624	631	examine	T033	C0332128
27280525	636	645	stability	T080	C0205360
27280525	653	669	factor structure	T081	C0870541
27280525	681	686	study	T062	C2603343
27280525	710	726	factor structure	T081	C0870541
27280525	730	746	social cognition	T054	C0871381
27280525	750	763	schizophrenia	T048	C0036341
27280525	775	791	healthy controls	T080	C2986479
27280525	800	807	examine	T033	C0332128
27280525	837	844	factors	T081	C0870541
27280525	858	874	outcome measures	T081	C0086749
27280525	885	903	social functioning	T054	C0037395
27280525	908	916	symptoms	T184	C1457887
27280525	918	925	Results	T169	C1274040
27280525	938	954	one-factor model	T170	C0282574
27280525	963	970	patient	T101	C0030705
27280525	975	990	healthy control	T080	C2986479
27280525	1007	1013	visits	T058	C1512346
27280525	1007	1013	visits	T058	C1512346
27280525	1052	1067	associated with	T080	C0332281
27280525	1068	1085	negative symptoms	T184	C1457887
27280525	1093	1106	schizophrenia	T048	C0036341
27280525	1107	1113	sample	T167	C0370003
27280525	1123	1141	social functioning	T054	C0037395
27280525	1150	1156	groups	T098	C1257890
27280525	1165	1170	study	T062	C2603343
27280525	1171	1177	visits	T058	C1512346

27259677|t|The "tight orbit": Incidence and management of the orbital compartment syndrome
27259677|a|The orbital compartment syndrome (OCS) constitutes a severe emergency, requiring immediate clinical diagnosis and surgical decompression. The key symptom is progressive visual impairment caused by an increase in intraorbital pressure, impairing the perfusion of relevant neurovascular and neurosensory structures. Intraorbital bleeding due to trauma and surgical intervention is known to be the main etiological factor. A retrospective analysis of all patients affected by an OCS between January 1, 2012, and May 31, 2015, was performed. Patients' records were reviewed with regard to etiology, initial ophthalmologic status, fracture pattern, concomitant medication, surgical management, and postoperative outcome. The incidence of OCS was calculated based on the total number of craniomaxillofacial (CMF) emergencies. Within 3.5 years, a total of 18,093 CMF emergencies were registered. In 16 patients, an OCS was documented, corresponding to an incidence of 0.088%. The mean patient age was 67.31 ± 23.86 years, ranging from 22 to 102 years. The etiology varied, but trauma with subsequent intraorbital bleeding was the main cause. The use of anticoagulative medication was documented in 50% of the cases. In 14 patients, immediate surgical orbital decompression was performed: in 10 patients, vision could be preserved; in three patients, blindness resulted; and one patient was lost to follow-up. Two patients were managed without surgery. With regard to the total number of CMF emergencies, OCS is a rare condition. Early clinical diagnosis and surgical decompression are required to prevent permanent vision impairment. Anticoagulative medication must be considered as a predisposing factor for an orbital compartment syndrome in patients affected by periorbital trauma.
27259677	19	28	Incidence	T081	C0021149
27259677	33	43	management	T058	C0376636
27259677	51	79	orbital compartment syndrome	T047	C0009492
27259677	84	112	orbital compartment syndrome	T047	C0009492
27259677	114	117	OCS	T047	C0009492
27259677	140	149	emergency	T067	C0013956
27259677	161	170	immediate	T079	C0205253
27259677	171	189	clinical diagnosis	T060	C0332140
27259677	194	216	surgical decompression	T061	C0376530
27259677	226	233	symptom	T184	C1457887
27259677	237	266	progressive visual impairment	T033	C1839364
27259677	280	288	increase	T169	C0442805
27259677	292	313	intraorbital pressure	T042	C0021888
27259677	315	324	impairing	T169	C0221099
27259677	329	338	perfusion	T061	C0031001
27259677	342	350	relevant	T080	C2347946
27259677	351	364	neurovascular	T023	C2338723
27259677	369	392	neurosensory structures	T023	C0446849
27259677	394	415	Intraorbital bleeding	T046	C0019080
27259677	423	429	trauma	T037	C3714660
27259677	434	455	surgical intervention	T033	C0549433
27259677	502	515	retrospective	T080	C1514923
27259677	516	524	analysis	T062	C0936012
27259677	532	540	patients	T101	C0030705
27259677	541	549	affected	T169	C0392760
27259677	556	559	OCS	T047	C0009492
27259677	607	616	performed	T169	C0884358
27259677	618	627	Patients'	T101	C0030705
27259677	628	635	records	T170	C0034869
27259677	641	649	reviewed	T080	C1709940
27259677	665	673	etiology	T169	C1314792
27259677	675	682	initial	T079	C0205265
27259677	683	697	ophthalmologic	T169	C0205481
27259677	698	704	status	T080	C0449438
27259677	706	722	fracture pattern	T033	C0243095
27259677	724	746	concomitant medication	T078	C2347852
27259677	748	767	surgical management	T058	C1515089
27259677	773	786	postoperative	T079	C0032790
27259677	787	794	outcome	T169	C1274040
27259677	800	809	incidence	T081	C0021149
27259677	813	816	OCS	T047	C0009492
27259677	821	831	calculated	T052	C1441506
27259677	845	857	total number	T081	C4288115
27259677	861	880	craniomaxillofacial	T029	C0005898
27259677	882	885	CMF	T029	C0005898
27259677	887	898	emergencies	T046	C2745965
27259677	911	916	years	T079	C0439234
27259677	936	939	CMF	T029	C0005898
27259677	940	951	emergencies	T046	C2745965
27259677	957	967	registered	T058	C1514821
27259677	975	983	patients	T101	C0030705
27259677	988	991	OCS	T047	C0009492
27259677	996	1006	documented	T058	C1301725
27259677	1028	1037	incidence	T081	C0021149
27259677	1053	1057	mean	T081	C0444504
27259677	1058	1065	patient	T101	C0030705
27259677	1066	1069	age	T032	C0001779
27259677	1088	1093	years	T079	C0439234
27259677	1095	1102	ranging	T081	C1514721
27259677	1118	1123	years	T079	C0439234
27259677	1129	1137	etiology	T169	C1314792
27259677	1150	1156	trauma	T037	C3714660
27259677	1173	1194	intraorbital bleeding	T046	C0019080
27259677	1208	1213	cause	T033	C0552510
27259677	1226	1252	anticoagulative medication	T061	C0003281
27259677	1257	1267	documented	T058	C1301725
27259677	1282	1287	cases	T169	C0868928
27259677	1295	1303	patients	T101	C0030705
27259677	1305	1314	immediate	T079	C0205253
27259677	1315	1345	surgical orbital decompression	T061	C3267044
27259677	1350	1359	performed	T169	C0884358
27259677	1367	1375	patients	T101	C0030705
27259677	1377	1383	vision	T040	C0042789
27259677	1393	1402	preserved	T059	C0033085
27259677	1413	1421	patients	T101	C0030705
27259677	1423	1432	blindness	T033	C0456909
27259677	1433	1441	resulted	T169	C1274040
27259677	1451	1458	patient	T101	C0030705
27259677	1463	1467	lost	T169	C0745777
27259677	1471	1480	follow-up	T058	C1522577
27259677	1486	1494	patients	T101	C0030705
27259677	1516	1523	surgery	T061	C0543467
27259677	1544	1556	total number	T081	C4288115
27259677	1560	1563	CMF	T029	C0005898
27259677	1564	1575	emergencies	T046	C2745965
27259677	1577	1580	OCS	T047	C0009492
27259677	1586	1590	rare	T080	C0522498
27259677	1591	1600	condition	T080	C0348080
27259677	1602	1607	Early	T079	C1279919
27259677	1608	1626	clinical diagnosis	T060	C0332140
27259677	1631	1653	surgical decompression	T061	C0376530
27259677	1658	1666	required	T169	C1514873
27259677	1670	1677	prevent	T080	C2700409
27259677	1678	1687	permanent	T079	C0205355
27259677	1688	1705	vision impairment	T033	C3665347
27259677	1707	1733	Anticoagulative medication	T061	C0003281
27259677	1758	1777	predisposing factor	T079	C0032946
27259677	1785	1813	orbital compartment syndrome	T047	C0009492
27259677	1817	1825	patients	T101	C0030705
27259677	1826	1834	affected	T169	C0392760
27259677	1838	1856	periorbital trauma	UnknownType	C0747513

27286759|t|Spatial analysis of drug poisoning deaths in the American West, particularly Utah
27286759|a|Most states in the Western US have high rates of drug poisoning death (DPD), especially New Mexico, Nevada, Arizona and Utah (UT). This seems paradoxical in UT where illicit drug use, smoking and drinking rates are low. To investigate this, spatial analysis of county level DPD data and other relevant factors in the Western US and UT was undertaken. Poisson kriging was used to smooth the DPD data, populate data gaps and improve the reliability of rates recorded in sparsely populated counties. Links between DPD and economic, environmental, health, lifestyle, and demographic factors were investigated at four scales using multiple linear regression. LDS church membership and altitude, factors not previously considered, were included. Spatial change in the strength and sign of relationships was investigated using geographically weighted regression and significant DPD clusters were identified using the Local Moran's I. Economic factors, like the sharp social gradient between rural and urban areas were important to DPD throughout the west. Higher DPD rates were also found in areas of higher elevation and the desert rural areas in the south. The unique characteristics of DPD in UT in terms of health and lifestyle factors, as well as the demographic structure of DPD in the most LDS populous states (UT, Idaho, Wyoming), suggest that high DPD in heavily LDS areas are predominantly prescription opioid related whereas in other Western states a larger proportion of DPD might come from illicit drugs. Drug policies need to be adapted to the geographical differences in the dominant type of drug causing death. Educational materials need to be marketed to the demographic groups at greatest risk and take into account differences in population characteristics between and within States. Some suggestions about how such adaptations can be made are given and future research needs outlined.
27286759	0	16	Spatial analysis	T062	C0814926
27286759	20	34	drug poisoning	T037	C0013221
27286759	35	41	deaths	T040	C0011065
27286759	49	62	American West	T083	C0041703
27286759	77	81	Utah	T083	C0042124
27286759	87	93	states	T083	C1301808
27286759	101	111	Western US	T083	C0041703
27286759	122	127	rates	T081	C0205848
27286759	131	145	drug poisoning	T037	C0013221
27286759	146	151	death	T040	C0011065
27286759	153	156	DPD	T040	C0011065
27286759	170	180	New Mexico	T083	C0027972
27286759	182	188	Nevada	T083	C0027951
27286759	190	197	Arizona	T083	C0003787
27286759	202	206	Utah	T083	C0042124
27286759	208	210	UT	T083	C0042124
27286759	224	235	paradoxical	T080	C0205310
27286759	239	241	UT	T083	C0042124
27286759	248	264	illicit drug use	T055	C0281875
27286759	266	273	smoking	T055	C0037369
27286759	278	292	drinking rates	T055	C0001948
27286759	297	300	low	T080	C0205251
27286759	323	339	spatial analysis	T062	C0814926
27286759	343	349	county	T083	C0079170
27286759	356	359	DPD	T040	C0011065
27286759	360	364	data	T078	C1511726
27286759	375	383	relevant	T080	C2347946
27286759	384	391	factors	T169	C1521761
27286759	399	409	Western US	T083	C0041703
27286759	414	416	UT	T083	C0042124
27286759	433	448	Poisson kriging	T062	C3494287
27286759	472	475	DPD	T040	C0011065
27286759	476	480	data	T078	C1511726
27286759	491	495	data	T078	C1511726
27286759	517	528	reliability	T081	C2347947
27286759	532	537	rates	T081	C0205848
27286759	550	577	sparsely populated counties	T083	C0079170
27286759	593	596	DPD	T040	C0011065
27286759	601	609	economic	T081	C0205749
27286759	611	624	environmental	T169	C1516998
27286759	626	632	health	T078	C0018684
27286759	634	643	lifestyle	T054	C0023676
27286759	649	668	demographic factors	T078	C0011292
27286759	708	734	multiple linear regression	T081	C0023733
27286759	736	757	LDS church membership	UnknownType	C0683988
27286759	762	770	altitude	T081	C0002349
27286759	772	779	factors	T169	C1521761
27286759	822	836	Spatial change	T082	C0012727
27286759	844	852	strength	T078	C0808080
27286759	865	878	relationships	T080	C0439849
27286759	902	936	geographically weighted regression	T081	C4046053
27286759	953	956	DPD	T040	C0011065
27286759	957	965	clusters	T081	C1704332
27286759	992	1007	Local Moran's I	T062	C3825653
27286759	1009	1025	Economic factors	T081	C0205749
27286759	1042	1048	social	T169	C0728831
27286759	1049	1057	gradient	T081	C0812409
27286759	1066	1071	rural	T082	C0178837
27286759	1076	1087	urban areas	T082	C0178876
27286759	1106	1109	DPD	T040	C0011065
27286759	1131	1137	Higher	T080	C0205250
27286759	1138	1147	DPD rates	T081	C0205848
27286759	1167	1172	areas	T082	C0205146
27286759	1176	1182	higher	T080	C0205250
27286759	1183	1192	elevation	T082	C0702240
27286759	1201	1219	desert rural areas	T082	C0178837
27286759	1227	1232	south	T082	C1710133
27286759	1245	1260	characteristics	T080	C1521970
27286759	1264	1267	DPD	T040	C0011065
27286759	1271	1273	UT	T083	C0042124
27286759	1286	1292	health	T033	C0810377
27286759	1297	1306	lifestyle	T054	C0023676
27286759	1331	1352	demographic structure	T102	C0683970
27286759	1356	1359	DPD	T040	C0011065
27286759	1372	1391	LDS populous states	T083	C1301808
27286759	1393	1395	UT	T083	C0042124
27286759	1397	1402	Idaho	T083	C0020787
27286759	1404	1411	Wyoming	T083	C0043287
27286759	1432	1435	DPD	T040	C0011065
27286759	1439	1456	heavily LDS areas	T083	C0017446
27286759	1488	1494	opioid	T109,T121,T131	C0242402
27286759	1520	1534	Western states	T083	C0041703
27286759	1558	1561	DPD	T040	C0011065
27286759	1578	1591	illicit drugs	T131	C0086190
27286759	1593	1606	Drug policies	UnknownType	C0683727
27286759	1633	1657	geographical differences	T033	C0935553
27286759	1665	1673	dominant	T169	C1527180
27286759	1682	1686	drug	T121	C0013227
27286759	1695	1700	death	T040	C0011065
27286759	1702	1723	Educational materials	T065	C2919937
27286759	1735	1743	marketed	T080	C3640197
27286759	1751	1769	demographic groups	T078	C0441833
27286759	1773	1781	greatest	T081	C0205393
27286759	1782	1786	risk	T078	C0035647
27286759	1809	1820	differences	T080	C1705242
27286759	1824	1850	population characteristics	T102	C0032661
27286759	1870	1876	States	T083	C1301808
27286759	1883	1894	suggestions	T078	C1705535

27241087|t|Usefulness of Embolization for Iatrogenic Dural Arteriovenous Fistula Associated with Recurrent Chronic Subdural Hematoma: A Case Report and Literature Review
27241087|a|Refractory chronic subdural hematomas due to iatrogenic dural arteriovenous fistulas (dAVFs) are difficult to treat. We report our experience and propose a guideline on basis of a literature review for the usefulness of embolization of middle meningeal artery (MMA) for the treatment of the same. We report a case with right hemiparesis and aphasia 1 month after a fall from a bicycle. Computed tomography scan of the head showed left chronic subdural hematoma, which was evacuated by burr-hole drainage. The postoperative course was complicated by reaccumulation within short period of time. On superselective digital subtraction angiography of MMA, iatrogenic dAVF was found on left side. We embolized successfully it using n-butyl cyanoacrylate after a third irrigation. No reaccumulation found in the postoperative period or at last follow-up. We propose treatment protocol based on our experience and literature review. Refractory chronic subdural hematoma with reaccumulation within a short interval should be subjected to digital subtraction angiography of the MMA. Embolization of ipsilateral MMA is safe, effective, and a useful option for the treatment of iatrogenic dAVF and resolution of hematoma.
27241087	0	10	Usefulness	T080	C3827682
27241087	14	26	Embolization	T061	C0013931
27241087	31	41	Iatrogenic	T047	C1512608
27241087	42	69	Dural Arteriovenous Fistula	T190	C0752156
27241087	70	85	Associated with	T080	C0332281
27241087	86	95	Recurrent	T079	C2945760
27241087	96	121	Chronic Subdural Hematoma	T046	C0749095
27241087	125	136	Case Report	T170	C0085973
27241087	141	158	Literature Review	T170	C0282441
27241087	159	169	Refractory	T169	C0205269
27241087	170	196	chronic subdural hematomas	T046	C0749095
27241087	204	214	iatrogenic	T047	C1512608
27241087	215	243	dural arteriovenous fistulas	T190	C0752156
27241087	245	250	dAVFs	T190	C0752156
27241087	256	265	difficult	T080	C0332218
27241087	269	274	treat	T169	C1522326
27241087	315	324	guideline	T061	C0935576
27241087	339	356	literature review	T170	C0282441
27241087	365	375	usefulness	T080	C3827682
27241087	379	391	embolization	T061	C0013931
27241087	395	418	middle meningeal artery	T023	C0226147
